연도,시도,시군구,계약종별,1월,2월,3월,4월
2023,강원도,속초시,산업용,6225841,5970574,5750593,5895171
2023,강원도,속초시,농사용,410686,386306,321446,320284
2023,강원도,속초시,가로등,574877,544750,487097,479285
2023,강원도,속초시,심 야,5291255,5237849,3829947,2855047
2023,강원도,속초시,합 계,57297369,54869492,45592703,43416624
2023,강원도,삼척시,주택용,9107363,9015901,7525395,7625460
2023,강원도,삼척시,일반용,18450260,17589021,14446666,13808513
2023,강원도,삼척시,교육용,2312281,1692057,1511348,1317459
2023,강원도,삼척시,산업용,87905409,78433404,96589565,92696868
2023,강원도,삼척시,농사용,2336791,2317475,1897464,1985226
2023,강원도,삼척시,가로등,1055902,1035871,983819,1055506
2023,강원도,삼척시,심 야,5415479,5278801,3943228,3008779
2023,강원도,삼척시,합 계,126583485,115362530,126897485,121497811
2023,강원도,홍천군,주택용,10188306,9789539,7745724,7915020
2023,강원도,홍천군,일반용,32204041,29656515,21432916,19640785
2023,강원도,홍천군,교육용,1551898,1253391,1067700,843578
2023,강원도,홍천군,산업용,10745030,10001812,9785842,9940580
2023,강원도,홍천군,농사용,7776386,7667161,6512484,6261533
2023,강원도,홍천군,가로등,1143161,1142058,1132820,1221668
2023,강원도,홍천군,심 야,23681903,22251019,15359803,11127479
2023,강원도,홍천군,합 계,87290725,81761495,63037289,56950643
2023,강원도,횡성군,주택용,7127909,6838324,5442337,5510804
2023,강원도,횡성군,일반용,16380631,14613691,11017508,10039517
2023,강원도,횡성군,교육용,1516244,1184550,1067249,888396
2023,강원도,횡성군,산업용,23724649,22022331,21232642,21252833
2023,강원도,횡성군,농사용,8245808,8202421,7071764,6608144
2023,강원도,횡성군,가로등,728476,673826,683738,729193
2023,강원도,횡성군,심 야,18806074,17587993,12031279,8584912
2023,강원도,횡성군,합 계,76529791,71123136,58546517,53613799
2023,강원도,영월군,주택용,5787730,5495859,4396186,4504989
2023,강원도,영월군,일반용,11115797,10229468,7866311,7127211
2023,강원도,영월군,교육용,1353002,1037767,869166,746713
2023,강원도,영월군,산업용,70164114,62899767,63930090,64851269
2023,강원도,영월군,농사용,2220495,2140084,1905774,1927975
2023,강원도,영월군,가로등,807672,773760,696069,715523
2023,강원도,영월군,심 야,9486153,8876367,6205092,4484942
2023,강원도,영월군,합 계,100934963,91453072,85868688,84358622
2023,강원도,평창군,주택용,7143380,6835001,5361600,5400601
2023,강원도,평창군,일반용,34289873,28542126,20171133,17512656
2023,강원도,평창군,교육용,2155074,1763817,1567356,1385002
2023,강원도,평창군,산업용,8571730,7798720,7425410,6867353
2023,강원도,평창군,농사용,6230212,6321346,5508798,5096850
2023,강원도,평창군,가로등,1101122,1072486,1032637,1067898
2023,강원도,평창군,심 야,21659786,20494263,14175375,10924767
2023,강원도,평창군,합 계,81151177,72827759,55242309,48255127
2023,강원도,정선군,주택용,5457216,5273749,4204791,4380321
2023,강원도,정선군,일반용,25892096,22689737,17338934,14981796
2023,강원도,정선군,교육용,977033,744237,683370,554190
2023,강원도,정선군,산업용,22918338,21960979,23662655,23156890
2023,강원도,정선군,농사용,2070763,2108402,1841628,1849899
2023,강원도,정선군,가로등,833970,785737,764598,743974
2023,강원도,정선군,심 야,10869642,10333055,7253242,5691909
2023,강원도,정선군,합 계,69019058,63895896,55749218,51358979
2023,강원도,철원군,주택용,6037145,5657892,4522131,4419595
2023,강원도,철원군,일반용,20604600,19264883,14103089,12658361
2023,강원도,철원군,교육용,888987,680363,682550,492108
2023,강원도,철원군,산업용,6094263,5684002,5062373,4838345
2023,강원도,철원군,농사용,9342128,8813579,7550402,8637125
2023,강원도,철원군,가로등,411433,371222,353320,325064
2023,강원도,철원군,심 야,16094699,15093559,10511750,7500195
2023,강원도,철원군,합 계,59473255,55565500,42785615,38870793
2023,강원도,화천군,주택용,3381381,3268634,2602745,2633908
2023,강원도,화천군,일반용,15318410,15073227,10965261,9393346
2023,강원도,화천군,교육용,562141,406085,355001,283022
2023,강원도,화천군,산업용,2648243,2640447,2226876,2052904
2023,강원도,화천군,농사용,3134351,2990379,2374971,2346550
2023,강원도,화천군,가로등,374999,357159,334045,334195
2023,강원도,화천군,심 야,6632577,6195885,4273161,3145774
2023,강원도,화천군,합 계,32052102,30931816,23132060,20189699
2023,강원도,양구군,주택용,2959827,2907060,2308859,2309291
2023,강원도,양구군,일반용,10498883,10271485,7555384,6799571
2023,강원도,양구군,교육용,1004033,784259,584417,500035
2023,강원도,양구군,산업용,1860360,1449878,1488428,1647508
2023,강원도,양구군,농사용,2079422,2052461,1846001,1950046
2023,강원도,양구군,가로등,547611,507685,473354,483578
2023,강원도,양구군,심 야,5966891,5694849,4000519,2976706
2023,강원도,양구군,합 계,24917027,23667677,18256962,16666735
2023,강원도,인제군,주택용,4926163,4808963,3701760,3701586
2023,강원도,인제군,일반용,18611565,18244307,13205909,11945200
2023,강원도,인제군,교육용,900479,693262,557942,467189
2023,강원도,인제군,산업용,3641313,3839932,3039614,3076534
2023,강원도,인제군,농사용,2475933,2418126,2065961,2237057
2023,강원도,인제군,가로등,913365,897263,893194,988763
2023,강원도,인제군,심 야,9226417,8872705,6170441,4688574
2023,강원도,인제군,합 계,40695235,39774558,29634821,27104903
2023,강원도,고성군,주택용,4108573,4034335,3299703,3225382
2023,강원도,고성군,일반용,17977527,17221766,13865004,12534430
2023,강원도,고성군,교육용,826134,631615,551045,492218
2023,강원도,고성군,산업용,5346118,4789280,4753580,5046959
2023,강원도,고성군,농사용,2541411,2434456,2084946,1953949
2023,강원도,고성군,가로등,346392,309717,304042,282472
2023,강원도,고성군,심 야,6591258,6531300,4828674,3652494
2023,강원도,고성군,합 계,37737413,35952469,29686994,27187904
2023,강원도,양양군,주택용,4508525,4404221,3630344,3658421
2023,강원도,양양군,일반용,17300820,16336772,13103650,12065738
2023,강원도,양양군,교육용,511058,333122,280900,284548
2023,강원도,양양군,산업용,4117316,3793282,3831000,3983749
2023,강원도,양양군,농사용,2245937,2063256,1520710,1541653
2023,강원도,양양군,가로등,953950,914882,961567,986878
2023,강원도,양양군,심 야,6136231,6014049,4322929,3407639
2023,강원도,양양군,합 계,35773837,33859584,27651100,25928626
2023,충청북도,충주시,주택용,31354112,30331848,25101667,25583912
2023,충청북도,충주시,일반용,59985669,55899431,43885242,40702478
2023,충청북도,충주시,교육용,6110608,4365614,3805444,3132090
2023,충청북도,충주시,산업용,137993237,130481779,130870287,129132766
2023,충청북도,충주시,농사용,13877726,13050762,10182083,9383687
2023,충청북도,충주시,가로등,2824931,2759493,2605605,2696942
2023,충청북도,충주시,심 야,27241812,25089598,17316587,11797014
2023,충청북도,충주시,합 계,279388095,261978525,233766915,222428889
2023,충청북도,제천시,주택용,19116990,18157537,14779656,15056614
2023,충청북도,제천시,일반용,36022029,33164815,25557555,23320626
2023,충청북도,제천시,교육용,3760080,3020674,2962201,2288239
2023,충청북도,제천시,산업용,74438387,71044768,80506996,75909117
2023,충청북도,제천시,농사용,4958633,4668854,3959953,3581378
2023,충청북도,제천시,가로등,1553020,1427510,1408216,1355946
2023,충청북도,제천시,심 야,22463679,20806865,14584810,10102705
2023,충청북도,제천시,합 계,162312818,152291023,143759387,131614625
2023,충청북도,보은군,주택용,4517893,4339435,3417901,3500838
2023,충청북도,보은군,일반용,9439148,9050050,6801285,6102444
2023,충청북도,보은군,교육용,889944,608751,522570,437912
2023,충청북도,보은군,산업용,16013112,15138843,14489636,13735932
2023,충청북도,보은군,농사용,5692227,5567296,4511209,4047582
2023,충청북도,보은군,가로등,617141,606382,609670,639975
2023,충청북도,보은군,심 야,7264759,6832300,4667953,3406078
2023,충청북도,보은군,합 계,44434224,42143057,35020224,31870761
2023,충청북도,옥천군,주택용,6945490,6656844,5355282,5361302
2023,충청북도,옥천군,일반용,13279727,12381778,9644461,8489845
2023,충청북도,옥천군,교육용,1046570,695706,592680,491599
2023,충청북도,옥천군,산업용,32369537,29732714,29368520,28767114
2023,충청북도,옥천군,농사용,6438090,6395276,5319261,4936973
2023,충청북도,옥천군,가로등,750197,695247,707760,679966
2023,충청북도,옥천군,심 야,8033508,7640452,5421553,3824923
2023,충청북도,옥천군,합 계,68863119,64198017,56409517,52551722
2023,충청북도,영동군,주택용,6281969,6141151,4983907,5073422
2023,충청북도,영동군,일반용,10310093,9767897,7661583,6863624
2023,충청북도,영동군,교육용,1384367,1045775,919454,783545
2023,충청북도,영동군,산업용,14190408,13881652,14126503,13263490
2023,충청북도,영동군,농사용,7136221,6429946,5428184,5558004
2023,충청북도,영동군,가로등,719498,662395,691296,659887
2023,충청북도,영동군,심 야,9021298,8626883,6293833,4575635
2023,충청북도,영동군,합 계,49043854,46555699,40104760,36777607
2023,충청북도,진천군,주택용,13580498,13118995,10649741,10823814
2023,충청북도,진천군,일반용,31077525,29373194,24343473,22766035
2023,충청북도,진천군,교육용,2259583,1540608,1330356,1094528
2023,충청북도,진천군,산업용,194159603,186811017,187457992,184046046
2023,충청북도,진천군,농사용,12147414,10933005,8211910,6827693
2023,충청북도,진천군,가로등,818016,773673,716513,724340
2023,충청북도,진천군,심 야,10059213,9339736,6441434,4411928
2023,충청북도,진천군,합 계,264101852,251890228,239151419,230694384
2023,충청북도,괴산군,주택용,5464332,5118672,4021560,4103676
2023,충청북도,괴산군,일반용,13836455,12174871,9150399,8349854
2023,충청북도,괴산군,교육용,2945541,2277820,2081309,1595461
2023,충청북도,괴산군,산업용,22840119,21071958,20550185,20190299
2023,충청북도,괴산군,농사용,8523331,8332791,6990029,6513537
2023,충청북도,괴산군,가로등,1318192,1293346,1301842,1375224
2023,충청북도,괴산군,심 야,9878024,9133053,6163798,4396386
2023,충청북도,괴산군,합 계,64805994,59402511,50259122,46524437
2023,충청북도,음성군,주택용,15107897,14547958,11717221,11788506
2023,충청북도,음성군,일반용,35040835,33391028,26834872,24829655
2023,충청북도,음성군,교육용,3139386,2428073,2022556,1780831
2023,충청북도,음성군,산업용,231745064,219462683,214728591,205801635
2023,충청북도,음성군,농사용,19279036,18336520,14205368,13049622
2023,충청북도,음성군,가로등,1547618,1393697,1332306,1239031
2023,충청북도,음성군,심 야,15480729,14427846,9850623,6853460
2023,충청북도,음성군,합 계,321340565,303987805,280691537,265342740
2023,충청북도,단양군,주택용,4090865,3829378,3004278,3014529
2023,충청북도,단양군,일반용,9824416,9062481,7028796,6350793
2023,충청북도,단양군,교육용,883376,592200,482033,405631
2023,충청북도,단양군,산업용,134402924,123342439,146927863,141569922
2023,충청북도,단양군,농사용,1328737,1343680,1236767,1217362
2023,충청북도,단양군,가로등,857838,758248,795316,757975
2023,충청북도,단양군,심 야,9439416,8846427,6027306,4302448
2023,충청북도,단양군,합 계,160827572,147774853,165502359,157618660
2023,충청북도,청주시,주택용,122095125,119539413,99464484,102984302
2023,충청북도,청주시,일반용,207641467,193289469,154201900,143562870
2023,충청북도,청주시,교육용,23453901,18421156,15357354,13146625
2023,충청북도,청주시,산업용,847350414,776963635,828959490,789995307
2023,충청북도,청주시,농사용,17195448,16348582,14316534,12591754
2023,충청북도,청주시,가로등,5660715,5249386,4776987,4596276
2023,충청북도,청주시,심 야,56445873,51794175,36001406,24044937
2023,충청북도,청주시,합 계,1279842943,1181605816,1153078155,1090922071
2023,충청북도,증평군,주택용,5419934,5256444,4423010,4406987
2023,충청북도,증평군,일반용,10457615,9784390,7714873,6685206
2023,충청북도,증평군,교육용,907352,613211,538844,420060
2023,충청북도,증평군,산업용,30383530,28255302,29997534,27721145
2023,충청북도,증평군,농사용,2092816,2012239,1623838,1448713
2023,충청북도,증평군,가로등,394888,360722,345004,316657
2023,충청북도,증평군,심 야,3258222,3040150,2211235,1505580
2023,충청북도,증평군,합 계,52914357,49322458,46854338,42504348
2023,충청남도,아산시,주택용,50272384,49184015,41171373,42303431
2023,충청남도,아산시,일반용,78467491,73394520,58111685,54304300
2023,충청남도,아산시,교육용,11490979,9234895,8663102,6741115
2023,충청남도,아산시,산업용,950520132,870875337,933660071,887553315
2023,충청남도,아산시,농사용,13155287,12847807,10593853,9859558
2023,충청남도,아산시,가로등,2335699,2206439,1988459,1943241
2023,충청남도,아산시,심 야,22658436,21576691,15373738,10735781
2023,충청남도,아산시,합 계,1128900408,1039319704,1069562281,1013440741
2023,충청남도,보령시,주택용,14055398,14010417,11153143,11594081
2023,충청남도,보령시,일반용,30517161,29160441,23479146,22143852
2023,충청남도,보령시,교육용,2188313,1497148,1338159,1303002
2023,충청남도,보령시,산업용,61451569,51725238,59504428,57234196
2023,충청남도,보령시,농사용,16661250,16531764,13747008,13693509
2023,충청남도,보령시,가로등,1042101,970679,917880,862394
2023,충청남도,보령시,심 야,14749241,14410473,10121825,7757658
2023,충청남도,보령시,합 계,140665033,128306160,120261589,114588692
2023,충청남도,공주시,주택용,14427411,13965468,11350486,11672216
2023,충청남도,공주시,일반용,32740500,30846262,23806468,21597759
2023,충청남도,공주시,교육용,4794081,3641908,2985655,2616971
2023,충청남도,공주시,산업용,41392327,38483438,38429443,38008380
2023,충청남도,공주시,농사용,14915323,14704428,12017691,9925618
2023,충청남도,공주시,가로등,1364564,1339538,1278505,1337622
2023,충청남도,공주시,심 야,13933945,13123702,9204475,6489288
2023,충청남도,공주시,합 계,123568151,116104744,99072723,91647854
2023,충청남도,서산시,주택용,26744189,26002121,22010923,22395409
2023,충청남도,서산시,일반용,47095102,45065551,38200993,35202519
2023,충청남도,서산시,교육용,3282089,2162175,2037949,1990474
2023,충청남도,서산시,산업용,779559227,668969605,736637776,710566191
2023,충청남도,서산시,농사용,11791765,11352761,9740958,9060978
2023,충청남도,서산시,가로등,1190541,1106757,1016559,971779
2023,충청남도,서산시,심 야,15969853,15318394,11167448,8463864
2023,충청남도,서산시,합 계,885632766,769977364,820812606,788651214
2023,충청남도,천안시,주택용,94529855,92997715,78331346,81076720
2023,충청남도,천안시,일반용,166917117,155341472,126936059,117339643
2023,충청남도,천안시,교육용,20465107,15056054,13662447,11179535
2023,충청남도,천안시,산업용,460726158,430917318,437323692,423537924
2023,충청남도,천안시,농사용,22214638,22406732,17747806,16339021
2023,충청남도,천안시,가로등,2735350,2541568,2317471,2283209
2023,충청남도,천안시,심 야,27115649,25308815,17171882,11829172
2023,충청남도,천안시,합 계,794703874,744569674,693490703,663585224
2023,충청남도,금산군,주택용,6953603,6624139,5320437,5331407
2023,충청남도,금산군,일반용,13231707,12443667,9750111,8914845
2023,충청남도,금산군,교육용,1785244,1219117,1189856,1048590
2023,충청남도,금산군,산업용,56553251,56176407,55924131,54040568
2023,충청남도,금산군,농사용,10248099,9726892,7828327,6263225
2023,충청남도,금산군,가로등,466388,453531,442479,454861
2023,충청남도,금산군,심 야,7209769,6745546,4712220,3198766
2023,충청남도,금산군,합 계,96448061,93389299,85167561,79252262
2023,충청남도,계룡시,주택용,6451832,6237933,5330330,5501424
2023,충청남도,계룡시,일반용,13908634,12496723,10816600,9880946
2023,충청남도,계룡시,교육용,550382,440867,385986,302087
2023,충청남도,계룡시,산업용,5077598,4730786,4419365,4421216
2023,충청남도,계룡시,농사용,404697,355875,287070,266663
2023,충청남도,계룡시,가로등,297644,280929,238906,232716
2023,충청남도,계룡시,심 야,637775,587348,359493,272514
2023,충청남도,계룡시,합 계,27328562,25130461,21837750,20877566
2023,충청남도,논산시,주택용,15605577,15273073,12519764,12722642
2023,충청남도,논산시,일반용,30908965,29609552,23416169,21544491
2023,충청남도,논산시,교육용,4579722,3382719,2936540,2704263
2023,충청남도,논산시,산업용,53083018,51317724,50139948,49409505
2023,충청남도,논산시,농사용,33235016,32412930,26635465,18806774
2023,충청남도,논산시,가로등,1002693,907225,853086,788618
2023,충청남도,논산시,심 야,13573268,13075123,9124856,6415546
2023,충청남도,논산시,합 계,151988259,145978346,125625828,112391839
2023,충청남도,부여군,주택용,8417615,8246845,6683228,6848695
2023,충청남도,부여군,일반용,13051455,12376439,9886091,9060064
2023,충청남도,부여군,교육용,2174066,1469601,1258407,1056240
2023,충청남도,부여군,산업용,12360197,11594687,12246491,13297434
2023,충청남도,부여군,농사용,30999746,30622831,22492070,17446960
2023,충청남도,부여군,가로등,657815,616222,598972,587137
2023,충청남도,부여군,심 야,9202913,8880367,6199962,4480736
2023,충청남도,부여군,합 계,76863807,73806992,59365221,52777266
2023,충청남도,서천군,주택용,7048180,6824189,5485659,5674132
2023,충청남도,서천군,일반용,12996233,12347155,9893802,9314265
2023,충청남도,서천군,교육용,1023769,553738,582258,610812
2023,충청남도,서천군,산업용,55506104,48818843,55047220,52248178
2023,충청남도,서천군,농사용,26583610,29422950,30836144,20460980
2023,충청남도,서천군,가로등,928124,862403,834153,810365
2023,충청남도,서천군,심 야,8512089,8387829,6025379,4659756
2023,충청남도,서천군,합 계,112598109,107217107,108704615,93778488
2023,충청남도,청양군,주택용,3967529,3850321,3041911,3087136
2023,충청남도,청양군,일반용,7329599,7092339,5392388,4741824
2023,충청남도,청양군,교육용,986787,701080,594070,543933
2023,충청남도,청양군,산업용,12213324,11449678,11255065,10812094
2023,충청남도,청양군,농사용,8638426,8450914,6876262,5691682
2023,충청남도,청양군,가로등,765821,690564,681731,661242
2023,충청남도,청양군,심 야,4589940,4408310,3079110,2275570
2023,충청남도,청양군,합 계,38491426,36643206,30920537,27813481
2023,충청남도,홍성군,주택용,14850985,14494703,12121939,12349010
2023,충청남도,홍성군,일반용,24562042,23315275,18589437,17212702
2023,충청남도,홍성군,교육용,3228850,2440888,2209765,2063888
2023,충청남도,홍성군,산업용,26579935,26025398,27144671,27359117
2023,충청남도,홍성군,농사용,24544872,23967716,19918552,17598907
2023,충청남도,홍성군,가로등,914063,861401,794388,773573
2023,충청남도,홍성군,심 야,10543416,10070922,7068819,5185040
2023,충청남도,홍성군,합 계,105224163,101176303,87847571,82542237
2023,충청남도,예산군,주택용,11576161,10795628,9814770,9516536
2023,충청남도,예산군,일반용,22305416,21190561,16501297,15120227
2023,충청남도,예산군,교육용,2221614,1451814,1395000,1194605
2023,충청남도,예산군,산업용,69781572,66839060,69679663,66587154
2023,충청남도,예산군,농사용,15667545,15303499,12634762,11226568
2023,충청남도,예산군,가로등,877548,815362,771254,755691
2023,충청남도,예산군,심 야,11177519,10659603,7418048,5322716
2023,충청남도,예산군,합 계,133607375,127055527,118214794,109723497
2023,충청남도,당진시,주택용,26755626,25354332,21675780,22027415
2023,충청남도,당진시,일반용,41665983,38933391,31312978,29323313
2023,충청남도,당진시,교육용,3399180,2316515,2335126,1969415
2023,충청남도,당진시,산업용,650544121,357890619,519990875,474872697
2023,충청남도,당진시,농사용,17818304,17478394,14575437,15021840
2023,충청남도,당진시,가로등,1488420,1396272,1247201,1207541
2023,충청남도,당진시,심 야,17465274,16808687,11855894,8943750
2023,충청남도,당진시,합 계,759136908,460178210,602993291,553365971
2023,충청남도,태안군,주택용,8195058,7947742,6392779,6541572
2023,충청남도,태안군,일반용,23409829,22361156,18656835,18173561
2023,충청남도,태안군,교육용,1342213,955108,851790,888731
2023,충청남도,태안군,산업용,35171942,34819465,34535265,19259954
2023,충청남도,태안군,농사용,10984797,10736986,10314012,9928006
2023,충청남도,태안군,가로등,923528,822242,791323,715648
2023,충청남도,태안군,심 야,11378174,11087260,7859518,6396041
2023,충청남도,태안군,합 계,91405541,88729959,79401522,61903513
2023,전라북도,군산시,주택용,37239475,36724084,31020236,32226763
2023,전라북도,군산시,일반용,66641867,64473951,52937719,49550513
2023,전라북도,군산시,교육용,5129873,4371720,4282641,3671685
2023,전라북도,군산시,산업용,397293720,367176090,395574635,397839069
2023,전라북도,군산시,농사용,6309319,6039395,5031363,5441394
2023,전라북도,군산시,가로등,2351951,2248456,2009909,1943345
2023,전라북도,군산시,심 야,13321350,12998630,9246125,6877476
2023,전라북도,군산시,합 계,528287555,494032326,500102628,497550245
2023,전라북도,익산시,주택용,37111326,36084727,30344118,31384005
2023,전라북도,익산시,일반용,56996911,54525274,43608336,40674793
2023,전라북도,익산시,교육용,8897818,7335468,6468696,5777823
2023,전라북도,익산시,산업용,157653024,141799717,145354002,141423319
2023,전라북도,익산시,농사용,19465403,19495709,15677132,13722853
2023,전라북도,익산시,가로등,1597365,1475782,1341922,1288636
2023,전라북도,익산시,심 야,21517967,20589276,14427075,10240123
2023,전라북도,익산시,합 계,303239814,281305953,257221281,244511552
2023,전라북도,정읍시,주택용,14356676,13984073,11490308,11827938
2023,전라북도,정읍시,일반용,22718906,21841438,17279906,16415192
2023,전라북도,정읍시,교육용,2356369,1714878,1551076,1457839
2023,전라북도,정읍시,산업용,91258346,81445800,86136314,82995840
2023,전라북도,정읍시,농사용,25589480,24797638,19816407,17731421
2023,전라북도,정읍시,가로등,1651126,1514211,1480992,1184002
2023,전라북도,정읍시,심 야,10470304,10144353,7200634,5280033
2023,전라북도,정읍시,합 계,168401207,155442391,144955637,136892265
2023,전라북도,남원시,주택용,10576962,10167620,8437935,8658843
2023,전라북도,남원시,일반용,18843227,17989624,14292119,13410864
2023,전라북도,남원시,교육용,1326975,1152938,1222207,911994
2023,전라북도,남원시,산업용,16892789,15887093,16284759,15979865
2023,전라북도,남원시,농사용,13597817,13695655,11465033,10998969
2023,전라북도,남원시,가로등,1257688,1212227,1202010,1224108
2023,전라북도,남원시,심 야,5164527,4982003,3544990,2594472
2023,전라북도,남원시,합 계,67659985,65087160,56449053,53779115
2023,전라북도,김제시,주택용,10351667,9761420,8171165,8231129
2023,전라북도,김제시,일반용,18815607,18072737,14919332,14129973
2023,전라북도,김제시,교육용,1898994,1433323,1296860,1271376
2023,전라북도,김제시,산업용,47661197,44537278,45765978,44097276
2023,전라북도,김제시,농사용,28217229,27305847,21334324,19128099
2023,전라북도,김제시,가로등,850627,763166,719074,673771
2023,전라북도,김제시,심 야,10508613,10184846,7243897,5318918
2023,전라북도,김제시,합 계,118303934,112058617,99450630,92850542
2023,전라북도,완주군,주택용,12791058,12465511,10462017,10715599
2023,전라북도,완주군,일반용,27194328,25589253,21061235,19568495
2023,전라북도,완주군,교육용,3137323,2253379,2126645,1975098
2023,전라북도,완주군,산업용,91047397,91713585,96919033,93336916
2023,전라북도,완주군,농사용,15019347,14224154,12418826,9856537
2023,전라북도,완주군,가로등,1888653,1806879,1760904,1743262
2023,전라북도,완주군,심 야,11589580,11171135,8047766,5835782
2023,전라북도,완주군,합 계,162667686,159223896,152796426,143031689
2023,전라북도,진안군,주택용,3017557,2928833,2392129,2453936
2023,전라북도,진안군,일반용,5865038,5448004,4341582,3935733
2023,전라북도,진안군,교육용,636131,463685,415201,405170
2023,전라북도,진안군,산업용,3402884,3250158,2964964,3101260
2023,전라북도,진안군,농사용,7406811,6833947,5690409,4943329
2023,전라북도,진안군,가로등,775581,730842,733439,749736
2023,전라북도,진안군,심 야,3428731,3331512,2373003,1750465
2023,전라북도,진안군,합 계,24532733,22986981,18910727,17339629
2023,전라북도,무주군,주택용,3224913,3155233,2545929,2590856
2023,전라북도,무주군,일반용,13995686,10648941,7331617,5871532
2023,전라북도,무주군,교육용,593210,430638,397967,360738
2023,전라북도,무주군,산업용,2989540,2742332,2583851,2643468
2023,전라북도,무주군,농사용,2826180,2707338,2380132,2374725
2023,전라북도,무주군,가로등,811241,765700,746681,743321
2023,전라북도,무주군,심 야,3876494,3791962,2779445,1840394
2023,전라북도,무주군,합 계,28317264,24242144,18765622,16425034
2023,전라북도,장수군,주택용,2638598,2584230,2061942,2127523
2023,전라북도,장수군,일반용,4813315,4602628,3712658,3323081
2023,전라북도,장수군,교육용,558450,400025,391273,364899
2023,전라북도,장수군,산업용,3716773,3560321,3105651,3230319
2023,전라북도,장수군,농사용,11505182,10916946,7814613,6306164
2023,전라북도,장수군,가로등,639795,601647,634033,590232
2023,전라북도,장수군,심 야,3829675,3750781,2719507,1977682
2023,전라북도,장수군,합 계,27701788,26416578,20439677,17919900
2023,전라북도,임실군,주택용,3165365,3049250,2447415,2488578
2023,전라북도,임실군,일반용,6968926,6480956,5202925,4786793
2023,전라북도,임실군,교육용,485600,363663,352540,299001
2023,전라북도,임실군,산업용,9138289,8699287,8793101,8288396
2023,전라북도,임실군,농사용,9005795,8683067,6553252,5595222
2023,전라북도,임실군,가로등,640658,604791,608919,615625
2023,전라북도,임실군,심 야,3001740,2935366,2127169,1519246
2023,전라북도,임실군,합 계,32406373,30816380,26085321,23592861
2023,전라북도,순창군,주택용,3334719,3257601,2687385,2804137
2023,전라북도,순창군,일반용,5600787,5394444,4189951,3890127
2023,전라북도,순창군,교육용,470987,416663,432087,350286
2023,전라북도,순창군,산업용,7276785,7484092,7210458,6928616
2023,전라북도,순창군,농사용,5859745,5914980,4940375,5087329
2023,전라북도,순창군,가로등,382513,341230,336607,300127
2023,전라북도,순창군,심 야,2650455,2631263,1867077,1378566
2023,전라북도,순창군,합 계,25575991,25440273,21663940,20739188
2023,전라북도,고창군,주택용,7008554,6850287,5577760,5758284
2023,전라북도,고창군,일반용,12238610,11735908,9735345,9174797
2023,전라북도,고창군,교육용,1261707,885400,829939,828864
2023,전라북도,고창군,산업용,9176297,8805548,9097499,8990325
2023,전라북도,고창군,농사용,29078640,29514883,24736381,24206091
2023,전라북도,고창군,가로등,1093814,978487,962074,881150
2023,전라북도,고창군,심 야,6022469,5938206,4329099,3288154
2023,전라북도,고창군,합 계,65880091,64708719,55268097,53127665
2023,전라북도,부안군,주택용,6465969,6161149,5013368,5122033
2023,전라북도,부안군,일반용,15454243,14575649,11709807,11088816
2023,전라북도,부안군,교육용,1194673,931475,812175,812514
2023,전라북도,부안군,산업용,10308379,9422253,9729534,9903482
2023,전라북도,부안군,농사용,10327880,10811170,9563602,9418198
2023,전라북도,부안군,가로등,902408,789648,773518,717920
2023,전라북도,부안군,심 야,5193300,5108390,3696970,2863540
2023,전라북도,부안군,합 계,49846852,47799734,41298974,39926503
2023,전라북도,전주시,주택용,92487194,90802157,77702907,80679216
2023,전라북도,전주시,일반용,142116338,134932061,108184781,101829371
2023,전라북도,전주시,교육용,18100310,14376881,13327453,11554128
2023,전라북도,전주시,산업용,151799843,141552903,151427443,144335738
2023,전라북도,전주시,농사용,5608752,5238551,4272070,3210596
2023,전라북도,전주시,가로등,3906750,3656208,3275134,3166340
2023,전라북도,전주시,심 야,11051908,10489217,7435342,5136949
2023,전라북도,전주시,합 계,425071095,401047978,365625130,349912338
2023,전라남도,목포시,주택용,31581161,31200208,26452719,27582776
2023,전라남도,목포시,일반용,51030903,49905439,41366494,39254829
2023,전라남도,목포시,교육용,4432622,3189155,3060365,3167670
2023,전라남도,목포시,산업용,12956502,13153279,12844913,11951164
2023,전라남도,목포시,농사용,2009070,2515088,3805777,2297814
2023,전라남도,목포시,가로등,1425908,1348206,1200295,1209517
2023,전라남도,목포시,심 야,2019332,1986266,1486635,1067083
2023,전라남도,목포시,합 계,105455498,103297641,90217198,86530853
2023,전라남도,여수시,주택용,37830818,37074210,31427366,32684700
2023,전라남도,여수시,일반용,67577143,65571343,53692793,52161830
2023,전라남도,여수시,교육용,4406521,3468562,3331838,3091012
2023,전라남도,여수시,산업용,1204026187,1098110076,1162853490,1079584055
2023,전라남도,여수시,농사용,8716176,8180530,7046388,6017898
2023,전라남도,여수시,가로등,2668529,2519230,2313569,2284410
2023,전라남도,여수시,심 야,6839864,6708783,4761273,3570247
2023,전라남도,여수시,합 계,1332065238,1221632734,1265426717,1179394152
2023,전라남도,순천시,주택용,38219763,37689178,31918696,33354616
2023,전라남도,순천시,일반용,55862031,53603941,43152762,42728224
2023,전라남도,순천시,교육용,5921409,4293781,3935221,3992931
2023,전라남도,순천시,산업용,93865861,88453657,94458435,80140309
2023,전라남도,순천시,농사용,7399680,6982139,5843060,5709289
2023,전라남도,순천시,가로등,2304414,2238569,2104037,2207093
2023,전라남도,순천시,심 야,5182268,5020954,3596016,2697400
